video_id,creator_id,archetype,niche_category,publish_date,video_length_mins,views,retention_rate,ctr,rpm,revenue
81718,2374,Consistent Volume Builders,DIY & Craft Tutorials,2024-04-10,18.2,1773,28.44,5.8,5.22,9.26
87806,1849,Consistent Volume Builders,Tech Deep-Dive Reviews,2024-04-27,7.7,2515,27.61,5.21,3.3,8.29
75360,769,High-Retention Niche Specialists,Tech Deep-Dive Reviews,2024-05-15,14.5,607,48.18,4.74,0.97,0.59
15916,2667,Consistent Volume Builders,Travel,2024-05-20,10.4,406,12.97,7.29,3.42,1.39
84644,2714,Consistent Volume Builders,DIY & Craft Tutorials,2024-06-18,5.9,84,30.54,6.09,2.31,0.19
112985,2136,Consistent Volume Builders,Food & Cooking,2024-05-14,19.5,257,30.68,5.51,2.97,0.76
113388,861,High-Retention Niche Specialists,Personal Finance,2024-04-20,25.1,264,63.06,1.08,1.19,0.31
29364,2645,Consistent Volume Builders,Travel,2024-04-02,12.6,706,34.7,5.77,2.5,1.77
107400,2626,Consistent Volume Builders,Food & Cooking,2024-04-02,10.4,1957,33.65,8.49,4.12,8.06
28191,1951,Consistent Volume Builders,DIY & Craft Tutorials,2024-06-01,4.8,553,30.43,4.32,1.61,0.89
18635,2841,Emerging Dabblers,Health & Fitness Coaching,2024-06-24,0.5,27,12.87,4.2,0.93,0.03
18200,1023,Viral Spike Chasers,Personal Finance,2024-05-01,5.6,902,30.76,10.43,1.32,1.2
91491,824,High-Retention Niche Specialists,Food & Cooking,2024-04-26,17.1,260,43.34,6.1,1.68,0.44
43275,1539,Consistent Volume Builders,Gaming,2024-05-15,0.5,928,26.81,3.18,1.77,1.64
62683,2354,Consistent Volume Builders,Health & Fitness Coaching,2024-05-12,13.0,221,37.71,1.65,3.15,0.7
17075,1718,Consistent Volume Builders,Travel,2024-05-04,13.3,162,35.77,6.57,2.51,0.41
101394,798,High-Retention Niche Specialists,Education / Test Prep,2024-04-03,15.3,383,52.34,6.61,1.19,0.46
60790,2518,Consistent Volume Builders,DIY & Craft Tutorials,2024-06-04,9.7,435,24.52,5.96,1.61,0.7
89892,1582,Consistent Volume Builders,Food & Cooking,2024-04-18,9.2,459,30.8,3.97,2.11,0.97
51156,1588,Consistent Volume Builders,Travel,2024-05-31,9.5,250,38.27,5.59,4.79,1.2
57198,156,Subscriber Giants,Tech Deep-Dive Reviews,2024-06-27,11.7,10133,47.81,3.62,2.04,20.72
3455,1745,Consistent Volume Builders,Tech Deep-Dive Reviews,2024-05-24,14.4,653,29.12,4.8,2.88,1.88
110742,3844,Emerging Dabblers,Health & Fitness Coaching,2024-04-08,25.8,278,14.75,1.77,1.44,0.4
16596,2685,Consistent Volume Builders,Travel,2024-05-20,6.0,155,37.06,3.94,3.1,0.48
4798,496,High-Retention Niche Specialists,Education / Test Prep,2024-04-19,10.2,1490,54.13,5.13,1.15,1.71
18628,2841,Emerging Dabblers,Health & Fitness Coaching,2024-05-22,5.2,42,15.22,7.61,1.21,0.05
106404,1435,Viral Spike Chasers,Travel,2024-05-03,6.3,1218,22.67,9.28,1.97,2.4
82527,229,Subscriber Giants,Personal Finance,2024-05-09,26.6,19057,37.01,6.05,3.88,74.0
31846,2081,Consistent Volume Builders,Health & Fitness Coaching,2024-04-30,3.3,1137,34.63,5.78,3.08,3.51
45550,1566,Consistent Volume Builders,Entertainment,2024-05-22,5.7,322,33.1,4.1,2.66,0.86
46091,2432,Consistent Volume Builders,Travel,2024-05-09,10.0,484,29.7,4.38,3.5,1.69
13636,2172,Consistent Volume Builders,DIY & Craft Tutorials,2024-04-22,17.5,292,42.77,3.0,3.76,1.1
27496,259,Subscriber Giants,Personal Finance,2024-04-28,0.5,5491,28.3,5.42,4.9,26.93
7387,677,High-Retention Niche Specialists,Personal Finance,2024-06-22,18.5,3349,58.49,3.94,0.4,1.33
37007,1570,Consistent Volume Builders,Food & Cooking,2024-04-07,7.7,59,31.13,4.79,1.94,0.11
81513,3191,Emerging Dabblers,Tech Deep-Dive Reviews,2024-06-10,8.2,239,25.48,4.22,2.04,0.49
68813,1326,Viral Spike Chasers,Entertainment,2024-04-25,10.4,622,14.26,9.22,1.42,0.88
79281,1670,Consistent Volume Builders,Food & Cooking,2024-05-01,12.1,85,21.2,3.88,2.76,0.23
98788,2618,Consistent Volume Builders,DIY & Craft Tutorials,2024-06-02,11.1,482,41.07,4.03,1.94,0.94
36989,2190,Consistent Volume Builders,Travel,2024-06-15,9.9,347,24.84,4.44,3.2,1.11
51448,2690,Consistent Volume Builders,DIY & Craft Tutorials,2024-05-11,9.7,395,32.67,4.56,3.04,1.2
105754,642,High-Retention Niche Specialists,Health & Fitness Coaching,2024-05-19,5.1,1349,50.38,5.86,1.66,2.23
54192,2233,Consistent Volume Builders,Personal Finance,2024-06-06,4.3,416,31.63,4.65,2.27,0.95
62596,1568,Consistent Volume Builders,Travel,2024-04-22,5.4,162,19.38,4.71,4.06,0.66
10985,171,Subscriber Giants,Tech Deep-Dive Reviews,2024-06-28,15.5,33144,40.18,4.59,5.93,196.67
60507,2647,Consistent Volume Builders,Travel,2024-06-06,11.1,54,36.78,3.8,3.18,0.17
30102,1651,Consistent Volume Builders,Food & Cooking,2024-04-15,12.6,296,25.76,5.19,2.13,0.63
100733,1140,Viral Spike Chasers,Health & Fitness Coaching,2024-06-20,7.3,228,19.98,7.95,0.63,0.14
59125,1005,Viral Spike Chasers,Travel,2024-06-22,7.5,1749,27.81,9.11,2.45,4.28
83439,2643,Consistent Volume Builders,Travel,2024-04-12,8.0,258,28.19,6.75,3.17,0.82
45970,2171,Consistent Volume Builders,Food & Cooking,2024-04-23,8.8,816,19.98,6.07,2.71,2.21
109346,2337,Consistent Volume Builders,Food & Cooking,2024-05-30,7.4,787,39.21,4.84,5.05,3.98
36826,122,Subscriber Giants,DIY & Craft Tutorials,2024-04-29,17.8,7385,33.88,7.18,5.03,37.18
32892,1695,Consistent Volume Builders,Personal Finance,2024-06-26,7.8,471,36.95,5.67,4.56,2.15
80559,1605,Consistent Volume Builders,Lifestyle,2024-06-26,10.2,224,44.02,4.29,3.08,0.69
26381,2441,Consistent Volume Builders,Entertainment,2024-05-02,7.8,166,28.26,3.03,2.12,0.35
105591,1760,Consistent Volume Builders,Tech Deep-Dive Reviews,2024-04-05,9.7,409,33.98,5.81,1.94,0.79
23238,1643,Consistent Volume Builders,Lifestyle,2024-05-06,3.0,246,35.78,3.76,3.06,0.75
87717,2967,Emerging Dabblers,Travel,2024-04-21,11.8,10,30.21,3.87,1.76,0.02
47023,1094,Viral Spike Chasers,Travel,2024-04-26,4.1,2364,23.83,9.9,1.35,3.19
85549,1754,Consistent Volume Builders,Travel,2024-05-05,4.3,1623,37.09,8.48,2.2,3.57
1732,1503,Viral Spike Chasers,Entertainment,2024-06-08,6.8,2691,8.43,6.82,2.26,6.07
25390,2530,Consistent Volume Builders,Travel,2024-06-17,10.3,260,30.11,5.31,2.13,0.55
104634,1795,Consistent Volume Builders,Travel,2024-04-23,5.6,1177,29.9,5.15,2.23,2.62
89835,1618,Consistent Volume Builders,DIY & Craft Tutorials,2024-05-13,13.9,244,34.19,5.95,3.14,0.77
25477,2489,Consistent Volume Builders,Food & Cooking,2024-04-11,5.0,197,30.12,6.69,2.64,0.52
85758,2281,Consistent Volume Builders,DIY & Craft Tutorials,2024-06-26,12.3,2239,21.16,5.08,2.11,4.73
1647,3380,Emerging Dabblers,Travel,2024-04-02,8.5,14,9.08,3.21,1.36,0.02
111019,2254,Consistent Volume Builders,Lifestyle,2024-05-25,8.4,1823,33.08,5.74,2.16,3.94
23191,1923,Consistent Volume Builders,DIY & Craft Tutorials,2024-06-18,7.3,592,34.1,5.16,2.74,1.62
65672,295,Subscriber Giants,Tech Deep-Dive Reviews,2024-04-03,13.2,35087,46.67,8.81,7.0,245.57
24747,248,Subscriber Giants,Gaming,2024-06-21,11.2,21058,38.51,5.91,4.59,96.59
38956,2072,Consistent Volume Builders,Food & Cooking,2024-06-10,8.8,117,26.99,5.01,3.16,0.37
35268,112,Subscriber Giants,Tech Deep-Dive Reviews,2024-04-08,12.5,21670,39.4,7.89,3.5,75.78
3618,2021,Consistent Volume Builders,DIY & Craft Tutorials,2024-06-26,13.4,158,36.33,4.32,3.34,0.53
87064,2181,Consistent Volume Builders,Food & Cooking,2024-06-27,6.7,140,39.47,4.18,3.24,0.45
85506,1837,Consistent Volume Builders,Food & Cooking,2024-05-06,11.1,569,41.44,6.71,2.3,1.31
74625,2491,Consistent Volume Builders,Travel,2024-06-02,11.0,2222,31.61,5.37,5.08,11.28
70977,1113,Viral Spike Chasers,Lifestyle,2024-06-05,2.7,1593,24.87,5.66,2.54,4.05
58411,1187,Viral Spike Chasers,Lifestyle,2024-04-19,6.1,1276,27.03,7.5,1.18,1.51
112227,2048,Consistent Volume Builders,Health & Fitness Coaching,2024-04-26,11.4,619,32.34,5.24,3.92,2.42
16644,195,Subscriber Giants,Tech Deep-Dive Reviews,2024-06-25,5.8,5486,55.45,6.23,3.83,21.0
89179,2875,Emerging Dabblers,Lifestyle,2024-04-22,8.2,16,11.96,2.92,2.06,0.03
110122,792,High-Retention Niche Specialists,Health & Fitness Coaching,2024-06-15,15.0,2411,55.08,5.31,0.65,1.57
52516,3150,Emerging Dabblers,DIY & Craft Tutorials,2024-06-02,14.0,17,12.02,3.59,1.1,0.02
1521,1412,Viral Spike Chasers,Lifestyle,2024-06-23,4.5,2881,11.83,7.83,3.09,8.89
54400,1171,Viral Spike Chasers,Personal Finance,2024-04-15,12.0,184,16.41,9.62,1.68,0.31
12816,184,Subscriber Giants,DIY & Craft Tutorials,2024-05-09,10.2,46461,38.72,4.67,3.46,160.87
27836,2092,Consistent Volume Builders,Personal Finance,2024-04-25,9.6,402,24.05,5.3,4.38,1.76
64777,716,High-Retention Niche Specialists,Lifestyle,2024-05-15,18.1,4443,75.69,5.07,1.56,6.95
91904,2524,Consistent Volume Builders,Food & Cooking,2024-06-05,4.7,426,38.92,4.31,1.72,0.73
61987,2680,Consistent Volume Builders,Entertainment,2024-05-16,11.4,142,25.83,3.99,2.83,0.4
17996,2214,Consistent Volume Builders,Lifestyle,2024-04-19,6.7,344,24.89,5.82,2.97,1.02
82894,1606,Consistent Volume Builders,Tech Deep-Dive Reviews,2024-06-02,8.1,140,23.49,3.27,1.32,0.18
71973,1763,Consistent Volume Builders,Travel,2024-04-06,11.1,159,46.38,3.4,3.05,0.48
69735,477,High-Retention Niche Specialists,Entertainment,2024-05-11,19.7,1067,49.71,5.96,1.78,1.9
109705,2028,Consistent Volume Builders,Travel,2024-05-04,10.4,125,24.1,3.63,3.04,0.38
59419,2506,Consistent Volume Builders,Personal Finance,2024-06-21,6.8,1207,27.32,7.06,2.5,3.02
20112,1537,Consistent Volume Builders,Travel,2024-06-28,4.2,546,34.84,5.14,2.55,1.39
9778,2187,Consistent Volume Builders,Food & Cooking,2024-05-30,15.5,253,34.09,4.67,2.74,0.69
35142,234,Subscriber Giants,Gaming,2024-06-11,17.8,20624,44.49,6.94,3.83,78.97
70875,3449,Emerging Dabblers,Gaming,2024-04-06,10.9,39,24.39,2.94,0.72,0.03
67107,1561,Consistent Volume Builders,Travel,2024-04-04,9.4,149,33.82,7.25,2.9,0.43
106261,1999,Consistent Volume Builders,DIY & Craft Tutorials,2024-04-18,11.4,509,34.9,4.11,1.69,0.86
1222,1988,Consistent Volume Builders,Food & Cooking,2024-06-04,12.4,213,31.31,4.08,2.69,0.57
96935,1009,Viral Spike Chasers,Education / Test Prep,2024-06-05,9.8,2320,28.31,11.41,2.03,4.72
87193,1020,Viral Spike Chasers,Gaming,2024-06-06,12.4,9979,29.4,10.21,2.18,21.75
43869,2390,Consistent Volume Builders,Lifestyle,2024-06-09,10.2,984,30.24,6.03,2.86,2.81
77955,2117,Consistent Volume Builders,DIY & Craft Tutorials,2024-06-10,9.8,607,36.46,5.27,1.23,0.75
44636,481,High-Retention Niche Specialists,Health & Fitness Coaching,2024-06-11,12.5,1247,49.07,5.46,1.16,1.44
75157,1921,Consistent Volume Builders,Lifestyle,2024-06-17,8.0,195,40.82,6.16,5.17,1.01
4458,2393,Consistent Volume Builders,Travel,2024-05-23,9.3,596,35.31,5.6,2.72,1.62
7989,2404,Consistent Volume Builders,Health & Fitness Coaching,2024-06-05,12.6,328,24.39,3.12,2.2,0.72
56647,1025,Viral Spike Chasers,Entertainment,2024-04-30,0.5,672,20.77,4.37,1.92,1.29
82525,229,Subscriber Giants,Personal Finance,2024-05-02,27.8,10160,23.55,7.74,4.8,48.72
34133,3230,Emerging Dabblers,Education / Test Prep,2024-06-19,14.7,573,25.95,3.4,1.43,0.82
96296,2570,Consistent Volume Builders,Travel,2024-05-01,5.9,502,20.01,3.37,1.57,0.79
107470,1820,Consistent Volume Builders,DIY & Craft Tutorials,2024-04-18,15.5,92,28.72,3.69,2.16,0.2
105567,2433,Consistent Volume Builders,Food & Cooking,2024-06-06,4.5,99,36.07,5.85,2.96,0.29
95800,2738,Consistent Volume Builders,DIY & Craft Tutorials,2024-05-23,11.4,85,26.24,4.47,2.06,0.17
94324,3877,Emerging Dabblers,Gaming,2024-06-18,13.1,69,21.21,1.91,0.65,0.04
19962,1058,Viral Spike Chasers,Lifestyle,2024-04-26,5.0,2047,12.17,16.7,2.81,5.75
48678,1585,Consistent Volume Builders,Travel,2024-06-13,13.5,973,33.63,5.87,2.26,2.19
62424,2044,Consistent Volume Builders,DIY & Craft Tutorials,2024-04-04,8.1,581,36.37,4.67,2.23,1.3
16226,290,Subscriber Giants,Education / Test Prep,2024-04-03,2.4,11609,34.68,6.24,3.72,43.21
50908,1819,Consistent Volume Builders,DIY & Craft Tutorials,2024-05-12,11.2,154,36.35,5.05,3.13,0.48
90413,2724,Consistent Volume Builders,Food & Cooking,2024-04-19,16.0,114,33.24,5.08,2.95,0.34
33802,1830,Consistent Volume Builders,DIY & Craft Tutorials,2024-05-07,3.9,1317,30.57,3.79,2.32,3.06
89153,3812,Emerging Dabblers,Personal Finance,2024-06-04,12.9,51,32.61,2.72,2.36,0.12
19848,3874,Emerging Dabblers,Lifestyle,2024-04-04,13.3,14,15.58,2.26,1.96,0.03
103180,1683,Consistent Volume Builders,Food & Cooking,2024-04-21,8.5,157,36.98,4.37,2.46,0.39
12697,1378,Viral Spike Chasers,Food & Cooking,2024-06-14,0.8,2557,23.46,4.71,2.38,6.09
25217,2485,Consistent Volume Builders,Food & Cooking,2024-05-14,5.7,272,38.85,4.58,2.68,0.73
103825,2199,Consistent Volume Builders,Lifestyle,2024-05-01,10.4,69,30.15,6.25,2.57,0.18
31087,2635,Consistent Volume Builders,Education / Test Prep,2024-04-16,6.4,144,30.06,3.66,2.85,0.41
81973,2022,Consistent Volume Builders,DIY & Craft Tutorials,2024-05-17,11.2,768,34.21,6.47,2.15,1.65
53311,1478,Viral Spike Chasers,Gaming,2024-04-16,11.9,1214,14.99,6.31,3.09,3.75
85496,2842,Emerging Dabblers,Health & Fitness Coaching,2024-05-31,18.4,12,26.32,4.74,2.04,0.02
81666,3213,Emerging Dabblers,Travel,2024-06-13,9.1,79,18.02,2.98,2.5,0.2
101774,1694,Consistent Volume Builders,Travel,2024-06-20,4.4,253,41.77,4.6,2.23,0.56
82605,2591,Consistent Volume Builders,Lifestyle,2024-05-28,10.4,105,33.04,4.89,3.71,0.39
19363,2212,Consistent Volume Builders,Travel,2024-06-17,14.5,188,28.99,6.82,1.87,0.35
82050,2552,Consistent Volume Builders,Travel,2024-06-12,11.0,569,33.71,6.09,2.21,1.26
26689,2414,Consistent Volume Builders,Food & Cooking,2024-06-15,17.3,1509,42.16,4.26,2.71,4.09
105655,855,High-Retention Niche Specialists,Personal Finance,2024-04-26,15.2,396,47.08,4.48,0.79,0.31
13303,2572,Consistent Volume Builders,Travel,2024-05-27,7.9,1843,31.74,4.85,2.39,4.41
77954,2117,Consistent Volume Builders,DIY & Craft Tutorials,2024-06-09,9.7,161,30.64,5.05,2.16,0.35
15834,1026,Viral Spike Chasers,Entertainment,2024-06-08,9.6,737,14.65,6.78,3.37,2.48
72308,149,Subscriber Giants,Gaming,2024-06-27,16.1,27380,38.28,6.38,4.65,127.26
56318,276,Subscriber Giants,Tech Deep-Dive Reviews,2024-06-03,14.9,10297,33.78,3.32,5.2,53.59
107327,2605,Consistent Volume Builders,Food & Cooking,2024-05-29,7.0,1023,43.11,4.82,2.93,3.0
8170,1721,Consistent Volume Builders,Personal Finance,2024-04-24,10.2,73,23.09,6.33,2.39,0.17
30444,529,High-Retention Niche Specialists,Gaming,2024-06-15,17.3,1786,58.71,3.41,1.62,2.9
56445,2652,Consistent Volume Builders,Lifestyle,2024-05-15,9.2,65,46.68,3.38,1.54,0.1
88830,1669,Consistent Volume Builders,Lifestyle,2024-05-30,4.8,282,16.7,4.87,2.82,0.8
94670,1572,Consistent Volume Builders,Personal Finance,2024-05-09,15.6,49,31.51,5.63,2.54,0.12
102068,1528,Viral Spike Chasers,Gaming,2024-05-01,4.9,3949,36.83,9.91,2.27,8.98
9648,2032,Consistent Volume Builders,Food & Cooking,2024-05-16,6.8,259,31.82,6.04,3.2,0.83
82821,2672,Consistent Volume Builders,Lifestyle,2024-06-04,9.3,81,37.58,4.81,2.43,0.2
76585,2395,Consistent Volume Builders,Food & Cooking,2024-04-21,15.3,193,36.84,4.36,1.6,0.31
62294,2588,Consistent Volume Builders,Lifestyle,2024-06-13,7.7,59,23.32,3.08,3.44,0.2
14593,2488,Consistent Volume Builders,Education / Test Prep,2024-05-21,9.3,594,25.33,6.23,2.38,1.41
56464,2652,Consistent Volume Builders,Lifestyle,2024-06-13,6.3,155,28.33,4.13,2.08,0.32
79883,1319,Viral Spike Chasers,Gaming,2024-06-05,0.6,1512,16.17,5.85,2.31,3.49
50892,1819,Consistent Volume Builders,DIY & Craft Tutorials,2024-04-12,10.3,186,34.39,4.27,3.44,0.64
45619,980,High-Retention Niche Specialists,Health & Fitness Coaching,2024-04-24,24.0,955,47.68,6.5,0.97,0.92
16714,30,Subscriber Giants,Gaming,2024-04-27,20.5,69065,32.21,5.16,6.27,433.13
78322,1933,Consistent Volume Builders,DIY & Craft Tutorials,2024-04-03,11.6,742,30.58,6.94,4.65,3.45
100934,2545,Consistent Volume Builders,Travel,2024-06-25,12.5,1258,37.15,5.22,3.46,4.36
22559,1676,Consistent Volume Builders,Health & Fitness Coaching,2024-05-15,12.2,543,39.08,3.71,3.81,2.07
89947,3692,Emerging Dabblers,Food & Cooking,2024-05-24,11.7,39,21.17,3.15,2.26,0.09
10084,1765,Consistent Volume Builders,Travel,2024-04-01,12.1,192,41.31,3.72,2.38,0.46
18949,2275,Consistent Volume Builders,Lifestyle,2024-04-02,7.4,122,32.8,4.46,1.98,0.24
388,1418,Viral Spike Chasers,Education / Test Prep,2024-06-11,0.5,914,23.97,6.52,1.9,1.74
11188,13,Subscriber Giants,Entertainment,2024-04-20,16.7,10357,30.58,5.72,3.29,34.04
95694,2739,Consistent Volume Builders,Personal Finance,2024-06-25,16.4,195,26.24,6.15,3.09,0.6
9425,977,High-Retention Niche Specialists,Education / Test Prep,2024-04-29,32.7,745,70.35,3.72,1.63,1.21
25434,417,High-Retention Niche Specialists,Health & Fitness Coaching,2024-05-15,20.4,1160,45.48,5.21,0.97,1.13
107863,1758,Consistent Volume Builders,DIY & Craft Tutorials,2024-05-31,11.3,1237,32.75,6.64,1.98,2.45
61000,208,Subscriber Giants,Entertainment,2024-05-02,16.6,10096,40.89,8.2,3.55,35.86
86624,1474,Viral Spike Chasers,Lifestyle,2024-05-05,0.5,1569,27.81,12.15,2.66,4.18
41807,1883,Consistent Volume Builders,DIY & Craft Tutorials,2024-05-01,8.0,2632,22.99,5.09,1.59,4.18
62376,779,High-Retention Niche Specialists,Health & Fitness Coaching,2024-06-14,23.0,589,45.92,6.75,1.53,0.9
16280,3694,Emerging Dabblers,Lifestyle,2024-04-04,2.0,368,10.08,4.06,1.3,0.48
100207,2902,Emerging Dabblers,DIY & Craft Tutorials,2024-05-04,0.5,38,11.58,3.58,1.45,0.06
37076,1804,Consistent Volume Builders,Lifestyle,2024-04-11,8.6,92,29.28,3.8,2.14,0.2
36865,888,High-Retention Niche Specialists,Tech Deep-Dive Reviews,2024-06-27,17.1,3802,40.06,6.42,0.8,3.04
35732,1374,Viral Spike Chasers,Health & Fitness Coaching,2024-06-08,0.5,3763,16.19,5.67,2.87,10.81
10385,681,High-Retention Niche Specialists,Health & Fitness Coaching,2024-05-04,25.6,810,59.39,6.11,1.23,1.0
98355,1596,Consistent Volume Builders,Travel,2024-04-26,19.1,412,18.95,5.2,1.04,0.43
95378,2547,Consistent Volume Builders,Education / Test Prep,2024-05-14,6.9,108,26.44,8.24,4.13,0.45
27949,1719,Consistent Volume Builders,Food & Cooking,2024-04-15,6.6,142,38.42,3.63,3.19,0.45
24714,248,Subscriber Giants,Gaming,2024-04-08,13.6,22423,33.3,5.52,4.84,108.57
31243,142,Subscriber Giants,Lifestyle,2024-06-15,10.9,5724,56.38,3.65,4.69,26.84
66810,2670,Consistent Volume Builders,Travel,2024-04-17,18.0,214,38.52,4.76,3.24,0.69
57357,2461,Consistent Volume Builders,Travel,2024-06-06,16.4,461,45.24,3.75,1.85,0.85
13119,267,Subscriber Giants,Education / Test Prep,2024-05-10,7.8,16610,31.2,4.78,4.44,73.7
62666,2354,Consistent Volume Builders,Health & Fitness Coaching,2024-04-22,10.8,879,38.85,4.41,2.84,2.5
32386,1508,Viral Spike Chasers,Lifestyle,2024-06-08,17.5,2724,21.27,9.64,2.11,5.74
17219,1259,Viral Spike Chasers,Education / Test Prep,2024-06-19,10.9,769,18.08,8.5,1.49,1.15
93147,2636,Consistent Volume Builders,Travel,2024-04-01,8.5,494,26.23,2.94,2.19,1.08
48063,509,High-Retention Niche Specialists,Personal Finance,2024-04-03,17.0,298,55.06,7.23,0.71,0.21
2941,3241,Emerging Dabblers,DIY & Craft Tutorials,2024-06-11,4.4,38,25.94,4.04,0.71,0.03
108294,398,High-Retention Niche Specialists,Health & Fitness Coaching,2024-04-15,13.1,127,51.05,5.2,0.93,0.12
32328,2195,Consistent Volume Builders,Travel,2024-04-05,7.8,817,28.89,3.65,2.65,2.16
37014,1570,Consistent Volume Builders,Food & Cooking,2024-04-21,9.1,86,31.07,4.49,2.27,0.2
8893,215,Subscriber Giants,Education / Test Prep,2024-06-13,11.1,23132,47.68,9.93,4.42,102.18
80184,1852,Consistent Volume Builders,Lifestyle,2024-06-16,13.2,203,33.18,6.5,1.45,0.29
65705,1548,Consistent Volume Builders,Lifestyle,2024-04-21,9.1,208,22.53,4.25,2.54,0.53
103974,2521,Consistent Volume Builders,Education / Test Prep,2024-06-27,11.0,305,32.35,6.71,2.21,0.67
84462,1031,Viral Spike Chasers,Entertainment,2024-04-08,9.8,10178,27.01,12.63,1.64,16.68
2232,2648,Consistent Volume Builders,Food & Cooking,2024-04-18,13.2,46,26.58,4.33,3.87,0.18
74110,2002,Consistent Volume Builders,DIY & Craft Tutorials,2024-04-29,8.7,117,13.38,3.42,3.65,0.43
95009,1650,Consistent Volume Builders,DIY & Craft Tutorials,2024-04-14,13.9,360,34.22,4.95,1.52,0.55
105539,2433,Consistent Volume Builders,Food & Cooking,2024-04-20,4.5,124,32.08,6.39,2.6,0.32
90644,1354,Viral Spike Chasers,Lifestyle,2024-05-26,9.7,1109,20.59,12.3,1.65,1.83
75033,778,High-Retention Niche Specialists,Education / Test Prep,2024-05-05,14.8,235,55.67,3.26,1.63,0.38
14835,1877,Consistent Volume Builders,Health & Fitness Coaching,2024-06-21,9.4,48,24.43,3.95,2.66,0.13
2393,2360,Consistent Volume Builders,Travel,2024-06-27,7.9,220,36.24,2.71,1.91,0.42
103267,2057,Consistent Volume Builders,Entertainment,2024-05-19,7.5,81,38.45,4.25,2.04,0.17
48103,1101,Viral Spike Chasers,Travel,2024-06-02,5.8,624,25.62,15.04,1.89,1.18
6450,2211,Consistent Volume Builders,Entertainment,2024-04-02,8.2,503,39.18,8.65,3.12,1.57
11877,1917,Consistent Volume Builders,Food & Cooking,2024-04-20,10.2,565,15.16,7.44,3.0,1.7
67073,2663,Consistent Volume Builders,DIY & Craft Tutorials,2024-06-26,7.5,1004,44.22,5.12,3.11,3.12
20233,2336,Consistent Volume Builders,Food & Cooking,2024-06-09,11.3,120,32.45,6.17,2.8,0.34
52576,291,Subscriber Giants,Education / Test Prep,2024-06-04,6.7,8167,38.94,7.53,6.1,49.83
100976,1061,Viral Spike Chasers,Lifestyle,2024-06-16,8.6,1106,14.14,7.41,2.36,2.6
43875,2390,Consistent Volume Builders,Lifestyle,2024-06-19,6.9,531,24.89,4.7,2.1,1.12
57761,1300,Viral Spike Chasers,Lifestyle,2024-06-21,16.5,1097,25.47,10.36,2.26,2.47
25346,2530,Consistent Volume Builders,Travel,2024-04-20,11.3,178,22.4,4.53,2.69,0.48
58567,1767,Consistent Volume Builders,DIY & Craft Tutorials,2024-05-08,8.4,196,24.5,5.2,4.19,0.82
7810,3664,Emerging Dabblers,Health & Fitness Coaching,2024-04-06,15.8,128,22.71,4.52,1.75,0.22
84875,56,Subscriber Giants,Tech Deep-Dive Reviews,2024-06-06,13.4,5351,44.19,6.23,3.53,18.92
30465,177,Subscriber Giants,Health & Fitness Coaching,2024-05-30,14.6,43066,34.13,4.37,5.12,220.51
