creator_id,archetype,niche_category,subscriber_count,channel_age_years,avg_retention_rate,avg_ctr,upload_freq_per_month,avg_video_length_mins,avg_video_len_std,rpm,monthly_views,revenue_90d
135,Subscriber Giants,Tech Deep-Dive Reviews,678060,10.2,43.5,6.8,11.4,12.7,1.25,4.22,133360,1690.2
2308,Volume Builders,Travel,69031,2.6,28.72,4.91,17.4,10.1,1.52,2.61,5342,41.81
123,Subscriber Giants,entertain.,1794606,9.7,42.88,8.08,12.4,7.9,1.96,4.37,89215,1169.69
2335,Consistent Volume Builders,Lifestyle,"138,876",0.9,42.45,4.45,15.4,5.8,2.17,3.41,15381,157.49
2807,Emerging Dabblers,Gaming,10316,1.6,16.39,5.04,2.2/month,7.6,4.58,2.2,1853,12.21
496,High-Retention Niche Specialists,  Education / Test Prep  ,106568,3.3,50.27,5.0,7.3,9.5,1.2,1.26,12799,48.31
1371,Viral Spike Chasers,Lifestyle,125656,0.7,28.5,8.25,8.4,7.7,3.94,2.39,12096,86.88
1921,Consistent Volume Builders,Lifestyle,73722,2.8,,4.78,22.8,10.3,2.9,4.28,4121,52.97
3011,Emerging Dabblers,DIY & Craft Tutorials,1368,1.0,13.24,3.62,1.1,4.9,5.19,-5.83,126,0.55
1430,Viral Spike Chasers,Lifestyle,111423,2.9,13.25,9.81,10.6,2.6,4.13,2.72,8892,72.67
52,Subscriber Giants,Gaming,2274008,4.3,33.94,6.48,13.0,10.1,2.25,5.2,147350,2300.07
2624,Consistent Volume Builders,DIY & Craft Tutorials,97202,1.0,34.18,6.44,15.2,6.9,2.46,3.17,10210,97.08
1635,Consistent Volume Builders,Fitness,72069,3.2 yrs,33.43,4.26,25.6,11.8,3.12,2.65,14270,113.41
3912,Emerging Dabblers,Health & Fitness Coaching,2568,0.2,24.72,2.53,1.9,18.4,5.01,1.61,107,0.52
419,High-Retention Niche Specialists,Personal Finance,107654,5.5,45.31,4.59,6.8/month,24.1,0.93,,6380,24.82
3201,Emerging Dabblers,  Tech_Reviews  ,1363,0.9,25.29,3.14,2.1,16.7,7.28,0.65,237,0.46
3846,Emerging Dabblers,DIY & Craft Tutorials,230,0.4,18.34,3.69,1.6,14.6,1.65,2.02,26,0.16
929,High-Retention Niche Specialists,Education / Test Prep,66170,2.7,51.59,4.52,7.8,17.9,2.85,1.34,8103,32.67
3167,Emerging Dabblers,Tech Deep-Dive Reviews,1010,0.3,20.86,3.2,3.0,6.7,5.35,2.77,134,1.12
1566,Consistent Volume Builders,Entertainment,47871,3.8,28.44,4.44,19.2,5.2,1.88,2.48,5207,38.74
1696,Consistent Volume Builders,Entertainment,"55,309",1.7,28.12,5.07,10.8,8.1,1.51,1.71,2440,12.51
2802,Emerging Dabblers,Entmt,681,1.0,,3.87,1.2,7.8,4.12,2.01,41,0.25
3309,Emerging Dabblers,Travel,5729,0.2,21.48,2.2,0.5,3.6,4.36,2.07,1015,6.31
2171,Consistent Volume Builders,Food & Cooking,99992,2.1,24.5,4.7,18.1,8.8,0.21,3.42,17938,184.13
101,Subscriber Giants,Gaming,1271830,7.0,35.65,5.08,15.0,17.7,4.89,4.38,103201,1357.22
257,Subscriber Giants,Tech Deep-Dive Reviews,2030773,6.3,41.17,6.35,11.2,13.2,3.16,4.64,133927,1863.39
2226,Consistent Volume Builders,Health & Fitness Coaching,49845,1.9,24.17,4.6,15.7,9.0,2.58,2.16,9268,60.0
3627,Emerging Dabblers,Travel,2858,0.7,15.61,4.79,1.3,11.8,3.67,0.79,514,1.22
2584,Consistent Volume Builders,DIY & Craft Tutorials,81481,1.9,31.75,3.99,14.6,9.0,1.76,3.16,15531,147.31
3189,Emerging Dabblers,Health & Fitness Coaching,538,1.0,24.04,4.44,4.0,5.1,4.15,0.98,97,$0.29
3482,Emerging Dabblers,Health & Fitness Coaching,521,2.4,19.89,1.85,0.9,19.1,4.61,1.87,33,0.19
1088,Viral Spike Chasers,Tech Deep-Dive Reviews,161954,2.1,16.8,10.76,6.4,5.1,6.94,2.73,18185,148.9
3395,Emerging Dabblers,Food & Cooking,579,0.6 yrs,19.57,4.11,0.6,8.1,0.2,2.04,100,0.61
2029, Consistent Volume Builders ,  Food & Cooking  ,32446,4.9,34.97,4.09,24.3,9.5,1.21,3.1,6216,57.84
2710,Consistent Volume Builders,Food & Cooking,"62,899",2.5,31.91,4.17,19.2,10.1,1.64,3.47,10800,112.29
3380,Emerging Dabblers,Travel,507,0.8,11.66,3.4,1.8,9.1,5.68,2.42,31,0.23
1097,Viral Spike Chasers,  Entertainment  ,89291,3.0,20.17,8.2,11.9,3.8,4.08,2.29,11315,77.88
1060,Viral Spike Chasers,Lifestyle,98353,2.6,23.29,9.89,5.8,8.8,1.99,1.87,16828,94.58
462,High-Retention Niche Specialists,Tech Deep-Dive Reviews,43032,5.1,54.99,5.93,7.8,15.6,1.46,0.93,3335,9.28
2791,Emerging Dabblers,Travel,793,1.4,14.36,1.64,2.1,10.0,2.4,2.06,63,0.39
3854,Emerging Dabblers,Personal_Finance,701,1.8,23.13,,0.9,11.2,6.71,2.39,112,0.8
1399,Viral Spike Chasers,Lifestyle,361656,0.7,22.39,9.5,7.8,4.1,4.56,2.12,39927,253.48
3801,Emerging Dabblers,Gaming,5104,1.3,19.76,3.95,0.9,9.0,8.91,1.15,364,1.26
66,Subscriber Giants,Gaming,2496357,8.3,29.68,5.63,9.8,15.6,3.63,3.37,378360,3825.73
911,High-Retention Niche Specialists,  Tech Deep-Dive Reviews  ,42820,2.3,56.94,4.79,7.7,22.5,1.5,0.81,7281,17.75
271,Subscriber Giants,Personal Finance,1043711,5.5,37.38,5.76,9.9/month,12.7,3.25,6.46,162212,3145.22
3982,Emerging Dabblers,Gaming,956,1.0,20.01,3.59,1.9,23.5,3.63,2.61,82,0.64
1676,Consistent Volume Builders,Health & Fitness Coaching,74195,3.7,30.31,4.58,19.6,11.6,1.19,3.75,10298,115.73
3513,Emerging Dabblers,Gaming,747,1.4,,3.47,2.2,18.6,1.37,1.76,121,0.64
2702,Consistent Volume Builders,DIY & Craft Tutorials,57389,3.4,36.3,6.24,15.4/month,14.6,0.82,2.57,8323,$64.27
26,Subscriber Giants,Gaming,1291030,5.4,40.1,5.67,12.4,15.5,0.88,4.66,77845,1088.84
3471,Emerging Dabblers,Entertainment,377,1.0,19.17,3.2,1.7,1.0,8.48,1.02,63,0.19
2685,Consistent Volume Builders,  Travel  ,54715,2.3,30.44,4.62,20.5,6.7,1.82,3.73,3817,42.73
2894,Emerging Dabblers,Lifestyle,1890,1.0,,3.23,2.9,11.7,4.91,1.78,236,1.26
2011,Consistent Volume Builders,diy & crafts,134125,2.3,32.24,4.52,15.8,1.8,2.55,3.51,17918,188.5
1731,Consistent Volume Builders,Lifestyle,74334,2.8,26.35,4.76,13.5,11.6,0.58,2.79,6832,57.27
2944,Emerging Dabblers,Education / Test Prep,3336,1.8,18.77,1.6,1.2,1.0,2.92,2.47,647,4.79
2203,Consistent Volume Builders,Education / Test Prep,54204,1.1,33.51,3.76,16.7,12.1,1.99,2.24,7523,50.65
211,Subscriber Giants,Personal Finance,2678832,4.6,,5.27,13.4,21.1,2.05,3.38,479657,"$4,859.49"
3043,Emerging Dabblers,Tech Reviews,4380,1.0,21.8,1.41,0.5,1.8,4.0,1.89,842,4.78
823, High-Retention Niche Specialists ,  Health & Fitness Coaching  ,27162,2.5,53.21,5.93,7.5,21.2,1.24,1.75,3878,20.33
2138,Consistent Volume Builders,Travel,"65,371",2.2,29.91,4.64,13.6,7.7,2.38,2.12,6506,41.39
2005,Consistent Volume Builders,Travel,21404,2.1,35.93,5.24,19.2,7.7,1.21,2.14,1013,6.49
481,High-Retention Niche Specialists,Health & Fitness Coaching,113413,4.9,54.3,4.98,5.0,13.0,1.08,1.22,8736,31.93
1032,Viral Spike Chasers,Health & Fitness Coaching,114133,2.4,19.75,10.82,10.9,13.2,4.69,2.6,7251,56.47
881,High-Retention Niche Specialists,Education / Test Prep,68052,1.8,50.3,3.91,6.0,15.8,0.68,,10626,40.1
3723,Emerging Dabblers,Food & Cooking,498,0.2,20.32,3.19,0.7,17.3,2.56,2.25,64,$0.43
379,High-Retention Niche Specialists,Entertainment,20302,35 months,49.06,4.58,7.4,26.6,0.88,0.78,2570,6.0
726,High-Retention Niche Specialists,Tech Deep-Dive Reviews,34413,3.5,55.41,5.15,4.2,21.6,0.98,1.77,6122,32.52
482,High-Retention Niche Specialists,Personal Finance,33774,4.8,46.59,4.86,4.7,10.9,1.42,1.04,3089,9.6
589,High-Retention Niche Specialists,Education / Test Prep,19492,3.1,51.72,6.08,3.7,20.2,0.42,1.33,2371,9.47
1387,Viral Spike Chasers,Tech Deep-Dive Reviews,121586,2.4,18.2,7.11,8.6,8.7,5.83,,8033,54.42
681,High-Retention Niche Specialists,Health & Fitness Coaching,11830,3.3,51.6,6.48,4.8,25.1,0.67,1.29,1816,7.0
1081,Viral Spike Chasers,Health & Fitness Coaching,331746,1.7,19.78,9.35,7.9,3.6,1.67,2.96,29923,265.64
406,High-Retention Niche Specialists,Entertainment,111201,2.1,55.33,5.2,7.6,14.5,1.49,1.31,15827,62.43
1128,Viral Spike Chasers,  personal finance  ,51298,3.5,25.19,9.41,8.0,10.9,3.14,2.48,2633,19.59
1691,Consistent Volume Builders,Lifestyle,50069,3.1,31.27,4.48,19.4,9.8,2.82,3.23,7429,72.08
3015,Emerging Dabblers,DIY & Craft Tutorials,7369,1.9,17.28,2.55,3.0,15.0,5.89,1.75,984,5.17
2096,Consistent Volume Builders,Health & Fitness Coaching,192138,3.4,37.14,5.91,18.3,12.3,3.97,3.02,14794,134.23
2834,Emerging Dabblers,Food & Cooking,145,1.4,23.77,4.39,2.9,20.8,4.95,2.81,23,0.19
820,High-Retention Niche Specialists,Education / Test Prep,43248,3.7,59.07,5.91,6.4,23.9,1.45,1.04,2380,7.46
1267,Viral Spike Chasers,Lifestyle,69523,2.8,17.74,8.73,9.6,1.2,5.19,2.54,5173,39.47
1170,Viral Spike Chasers,Lifestyle,147740,0.8,21.04,9.23,7.3,9.8,4.39,1.74,10547,54.99
508,High-Retention Niche Specialists,Personal Finance,42437,3.0,53.23,6.2,6.0,19.9,1.32,1.83,4385,24.09
1937,Consistent Volume Builders,Travel,33767,2.4 years,38.65,4.67,18.4,8.8,2.0,1.95,4894,28.6
2168,Consistent Volume Builders,DIY & Craft Tutorials,15000,3.5,,4.19,12.5/month,8.9,1.72,3.18,1607,15.32
3539,Emerging Dabblers,Entertainment,3308,0.4,11.37,3.53,2.4,5.7,6.95,1.6,270,1.3
2048,Consistent Volume Builders,Health & Fitness Coaching,114889,3.3,34.11,4.06,24.0,12.0,0.69,3.8,14412,164.13
2090,Consistent Volume Builders,Food & Cooking,155059,2.4,32.67,4.72,17.8,9.0,1.99,2.93,30638,269.66
3556,Emerging Dabblers,Personal Finance,1245,1.2,25.21,4.67,1.5,14.3,5.69,1.13,111,0.38
2135,Consistent Volume Builders,DIY & Craft Tutorials,84808,5.1,32.05,4.33,17.8,6.8,0.7,3.26,5978,58.55
3967,Emerging Dabblers,Entertainment,112,1.6,22.03,3.38,1.7,17.7,1.22,1.17,18,0.06
2180,Consistent Volume Builders,DIY & Craft Tutorials,71917,4.3,39.42,4.99,19.4,7.1,3.11,3.07,14037,129.1
691,High-Retention Niche Specialists,Tech Deep-Dive Reviews,29110,2.7,53.34,4.74,5.9,18.0,0.67,1.68,2024,10.21
1922,Consistent Volume Builders,Entertainment,"91,907",0.4,,4.29,20.0,9.1,1.83,1.69,5990,30.29
3587,Emerging Dabblers,Travel,279,1.8,22.46,2.37,3.4,7.2,6.17,2.42,15,0.11
3670,Emerging Dabblers,Personal Finance,1248,0.6,21.51,1.97,2.0,11.0,5.97,2.0,119,0.71
1652,Consistent Volume Builders,Personal Finance,15113,2.1,29.82,4.39,15.0,7.2,1.26,3.48,1957,20.46
307,Subscriber Giants,Games,1304235,7.7,35.94,6.11,17.1,8.5,2.29,4.78,258048,3702.27
1679,consistent volume builders,Travel,67692,2.3,33.79,5.2,17.0,7.8,1.86,2.65,9369,74.5
2182, Consistent Volume Builders ,  DIY & Craft Tutorials  ,21947,2.1,34.58,6.29,21.1,11.9,1.96,2.26,1067,7.24
2719,Consistent Volume Builders,Travel,29600,3.0,31.07,,18.8,8.9,1.19,2.92,3025,26.46
1141,Viral Spike Chasers,Lifestyle,89550,2.1,24.02,11.67,6.9,5.4,5.58,2.57,3969,30.66
3859,Dabblers,Food & Cooking,824,0.9,16.81,1.86,2.5,10.2,6.6,1.07,84,0.27
2967,Emerging Dabblers,Travel,138,1.5,23.21,4.49,2.3,19.2,6.91,1.72,10,0.05
1831,Consistent Volume Builders,lifestyle,174456,1.5,33.69,4.58,19.3,8.7,0.41,2.63,15666,123.79
3044,Emerging Dabblers,Travel,2005,1.6,16.81,2.0,3.6,6.1,3.35,1.31,386,1.52
3722,Dabblers,Food & Cooking,7002,1.6,17.03,2.79,1.9,16.5,2.16,2.21,1279,8.49
3675,Emerging Dabblers,Travel,2595,1.4,17.14,,1.1,9.2,4.43,1.36,349,1.42
3760,Emerging Dabblers,Personal Finance,3918,1.1,14.32,4.23,2.5,14.7,4.28,2.25,565,3.82
2300,Consistent Volume Builders,Food & Cooking,32456,1.9,35.58,5.79,20.4,5.5,1.58,1.95,6423,37.51
3499,emerging dabblers,Gaming,2810,0.9,7.11,3.17,3.6,6.3,5.27,1.84,475,2.62
2764,Emerging Dabblers,Entertainment,1091,0.9,22.24,3.91,1.6,12.0,3.2,1.24,78,0.29
3628,Emerging Dabblers,Food & Cooking,12000,0.7,21.8,3.1,2.8,12.9,6.71,2.16,2316,15.03
1723,Consistent Volume Builders,Travel,"188,178",1.8,36.96,3.38,16.5,11.0,1.23,1.71,22479,115.49
1259,Viral Spike Chasers,Education / Test Prep,134778,2.2,24.42,6.58,12.2,7.7,3.22,1.52,10208,46.55
3532,Emerging Dabblers,Education / Test Prep,387,1.2,15.88,2.75,2.2,10.5,3.77,2.61,74,0.58
3079,Emerging Dabblers,Games,"5,560",0.7,19.5,2.94,1.7,11.7,2.12,2.07,1066,6.63
2405,Consistent Volume Builders,Lifestyle,104579,3.0,32.71,5.52,20.6,9.9,1.53,3.87,11932,138.47
1080,ViralSpikeChaser,  LifeStyle  ,"164,123",3.0,21.0,9.14,9.7,4.8,4.0,1.27,29138,$111.19
2541,Consistent Volume Builders,Travel,54838,3.6,29.6,4.61,18.0,13.2,1.51,3.38,2843,28.81
2043,Consistent Volume Builders,  DIY & Craft Tutorials  ,21244,3.0,37.05,4.25,12.6,6.8,2.46,2.35,2955,20.81
1247,Viral Spike Chasers,LIFESTYLE,"271,292",1.1,27.45,8.3,7.8,8.7,7.48,1.96,42923,252.11
800,High Retention Niche Specialists,Gaming,27931,2.5,61.21,3.49,3.2,30.8,1.11,1.55,5560,25.85
875,High-Retention Niche Specialists,Gaming,38673,1.9,55.75,6.53,6.0,23.4,1.63,1.38,7274,30.03
1168,Viral Spike Chasers,Lifestyle,"47,118",1.3,,8.58,5.1,10.7,2.38,1.07,3305,10.6
2185,Consistent Volume Builders,Health & Fitness Coaching,27760,2.3,29.61,5.37,16.5,9.1,2.3,3.03,4031,36.69
63,Subscriber Giants,Tech_Reviews,1736433,3.4,41.19,6.97,12.4,9.3,3.26,3.22,259492,2506.63
3857,Emerging Dabblers,Entertainment,371,1.4,11.96,4.39,2.6,19.8,6.51,1.99,14,0.08
1369,Viral Spike Chasers,Education / Test Prep,369413,2.7,27.1,7.41,8.2,4.7,3.96,2.06,57213,352.9
1693,Consistent Volume Builders,lifestyle,22528,31 months,32.6,,16.1,12.2,0.2,2.41,3211,23.23
350,High-Retention Niche Specialists,Entertainment,244089,2.2,53.4,4.49,6.8,23.6,1.12,0.47,34622,$48.86
214,Subscriber Giants,Travel,0,5.9,36.71,7.67,15.1,11.1,4.21,4.92,164827,2433.67
2291,Consistent Volume Builders,DIY & Craft Tutorials,39426,3.0,,4.76,15.5,13.3,1.31,1.82,6692,36.55
796,High-Retention Niche Specialists,GAMING,250000,4.8,53.5,3.76,7.7,16.7,1.55,1.01,19642,59.78
1623,Consistent Volume Builders,Lifestyle,99630,2.1,32.82,4.33,14.9,13.6,1.82,2.65,5717,45.42
613,High-Retention Niche Specialists,Health & Fitness Coaching,24212,3.8,51.09,5.58,4.9,17.3,2.37,0.65,2721,5.28
3156,Emerging Dabblers,Travel,2211,2.0,18.09,2.22,1.2,21.7,4.27,2.07,151,0.94
792,High-Retention Niche Specialists,Health & Fitness Coaching,250000,1.9,52.39,6.16,7.4,15.3,0.75,0.76,32921,74.88
2183,Consistent Volume Builders,Health & Fitness Coaching,220000,6.1,30.78,5.19,20.9,9.8,3.38,2.41,11196,$81.05
1445,Viral Spike Chasers,Education / Test Prep,86884,0.2,17.8,7.62,5.8,3.7,4.19,2.4,7304,52.64
3626,Emerging Dabblers,Travel,160,2.0,,4.02,3.2,7.6,2.51,1.09,15,0.05
1150,Viral Spike Chasers,Gaming,79367,2.1,28.79,9.03,9.7,5.8,7.76,1.98,13260,78.61
1584,Consistent Volume Builders,Travel,68971,2.6,32.68,4.85,15.8,12.6,1.61,2.89,7713,66.95
1805,Consistent Volume Builders,Health & Fitness Coaching,41166,4.3,33.61,4.2,21.3,9.0,1.07,4.23,5548,70.34
2537,Consistent Volume Builders,Personal Finance,21630,2.2,36.46,4.83,26.8,10.4,1.86,1.98,4282,25.46
1938,Consistent Volume Builders,Travel,29480,2.6,30.71,4.98,20.0,7.9,1.68,3.16,4067,38.54
1147,ViralSpikeChaser,Gaming,"84,364",1.4,21.31,8.21,4.3,6.6,3.72,1.53,11750,54.09
1096,Viral Spike Chasers,Food & Cooking,256574,3.1,25.75,6.85,9.4,4.1,7.97,2.36,30835,218.42
3228,Emerging Dabblers,DIY & Craft Tutorials,2634,1.3,23.87,4.07,1.7,1.0,3.95,2.22,206,1.37
862,High-Retention Niche Specialists,Education / Test Prep,55775,3.0,50.95,6.2,6.0,10.5,1.68,1.19,3673,13.12
385,High-Retention Niche Specialists,personal finance,87260,5.6,52.65,,6.1,26.1,0.89,1.03,15461,47.82
1866,Consistent Volume Builders,gaming,220000,3.2,35.48,4.14,16.0,15.1,1.56,2.17,20991,136.54
3201,Emerging Dabblers,  Tech Deep-Dive Reviews  ,1363,0.9,25.29,3.14,2.1,16.7,7.28,0.65,237,0.46
1228,Viral Spike Chasers,Entertainment,103468,2.9 years,25.25,9.31,5.5,12.1,4.24,2.4,10774,77.62
708,High-Retention Niche Specialists,Lifestyle,113205,4.1,54.5,5.48,4.5,27.0,0.99,0.77,13590,$31.44
3227, Emerging Dabblers ,Fitness,172,10 months,22.54,2.75,1.4,8.8,4.91,2.06,9,$0.06
3528,Emerging Dabblers,LIFESTYLE,3413,0.4,19.31,3.43,1.7/month,11.9,4.91,0.88,344,0.91
240,Subscriber Giants,personal finance,1165762,5.4 yrs,41.2,6.19,7.2,8.5,2.06,4.7,188543,2656.8
979,High-Retention Niche Specialists,Health & Fitness Coaching,99346,2.7,49.09,5.77,5.4,18.8,0.75,1.28,17954,69.03
3451,Emerging Dabblers,Health & Fitness Coaching,12000,1.8,16.71,2.74,2.2,7.5,2.43,1.32,1141,4.53
1887,CVB,DIY & Craft Tutorials,44923,4.3,33.74,4.64,21.9,12.3,1.47,1.77,2342,$12.43
1548,Consistent Volume Builders,Lifestyle,"80,682",1.7,32.09,5.66,14.3,8.0,1.91,2.03,3629,22.1
1779,Consistent Volume Builders,DIY/Crafts,154205,4.3,26.89,5.4,16.4,10.9,3.02,2.22,29188,194.6
1073,Viral Spike Chasers,Gaming,206572,3.4,27.4,9.35,5.8,5.3,4.54,2.21,11506,76.4
643,High-Retention Niche Specialists,Lifestyle,33351,1.6,58.48,5.42,7.2,17.7,1.19,2.38,2356,16.83
3734,Emerging Dabblers,Personal Finance,12000,0.2,18.06,3.59,3.5/month,10.3,5.44,1.98,612,3.64
1656,Consistent Volume Builders,Travel,22113,3.7,36.25,5.0,22.1,10.1,1.16,3.99,1432,17.13
3883,Emerging Dabblers,Travel,268,1.3,20.61,3.54,0.5,20.3,4.4,1.93,26,0.15
2849,Emerging Dabblers,Tech Deep-Dive Reviews,438,1.3,18.39,2.82,2.2,13.4,7.68,1.99,65,0.39
3151,Emerging Dabblers,Travel,169,1.3,18.97,4.59,3.0,15.4,5.42,2.41,28,0.2
2371,Consistent Volume Builders,Food & Cooking,50381,1.9,36.68,4.16,24.1,9.5,2.24,1.93,4827,27.91
3252,Emerging Dabblers,Lifestyle,3738,1.3,19.26,1.88,5.6,17.0,4.6,1.74,596,3.11
1764,Consistent Volume Builders,Lifestyle,80980,4.0,,4.12,18.8,9.1,3.04,2.96,16003,142.15
2309,Consistent Volume Builders,DIY & Craft Tutorials,15000,3.1,27.74,4.69,11.1,4.4,2.95,2.92,2975,26.06
3921,Emerging Dabblers,Food & Cooking,12000,0.4,23.07,3.12,0.5,4.7,4.11,1.68,1661,8.36
492,High-Retention Niche Specialists,Education / Test Prep,86646,4.8,51.14,5.19,8.5,10.4,2.07,1.23,4864,$18.00
451,High-Retention Niche Specialists,Food & Cooking,"116,601",3.4,54.25,4.37,6.5,16.0,2.18,1.48,17543,78.14
1244,Viral Spike Chasers,  Gaming  ,95281,3.2,17.0,7.11,4.9,11.3,2.92,1.19,4632,16.58
3950,Emerging Dabblers,Gaming,123,10 months,15.04,3.16,0.5,15.6,1.04,1.66,5,0.02
2127,CVB,Education / Test Prep,"49,884",4.1,37.63,4.71,18.7,14.3,2.29,1.76,3775,19.91
3028,Emerging Dabblers,Personal Finance,2245,1.2,21.59,2.13,1.4,13.8,5.48,1.98,446,2.65
2020,Consistent Volume Builders,Health & Fitness Coaching,48555,2.8,32.12,3.59,19.3,16.3,2.6,3.58,2555,27.48
2323,Consistent Volume Builders,  Lifestyle  ,61331,3.1,31.88,4.32,13.7,4.9,1.45,2.34,5017,35.26
1421,Viral Spike Chasers,Entertainment,146501,1.8,23.96,9.06,16.2,2.0,4.12,,23390,125.42
178,Subscriber Giants,Food & Cooking,1733675,4.4,41.7,4.91,11.3,10.4,2.31,3.4,325731,3324.05
2494,Consistent Volume Builders,Lifestyle,73957,0.7,35.76,4.22,22.8,10.5,2.7,3.27,5692,55.92
2044,Consistent Volume Builders,DIY,27670,2.6,,4.9,13.3,6.6,1.12,2.03,3957,24.16
1998,Consistent Volume Builders,DIY & Craft Tutorials,129591,1.4,29.15,4.98,25.0,14.0,1.33,3.25,14103,137.48
3686,Emerging Dabblers,Education / Test Prep,371,1.7,21.46,3.57,2.8,13.7,4.88,1.97,25,0.15
3174,Emerging Dabblers,Personal Finance,1918,1.1,19.95,3.79,4.0/month,11.3,6.57,1.91,315,1.8
275,Subscriber Giants,DIY/Crafts,3911188,2.9,33.41,6.63,14.7,13.1,3.08,3.55,642628,6836.0
1600,Consistent Volume Builders,Travel,68896,4.6,30.68,5.13,15.0,9.3,2.43,2.26,5489,37.29
2862,Emerging Dabblers,  Gaming  ,12000,1.1,18.9,2.07,4.1,8.3,1.4,1.87,2035,11.42
2640,Consistent Volume Builders,Food & Cooking,89028,2.8,25.64,5.12,22.6,10.0,1.08,1.3,10658,41.62
3438,Emerging Dabblers,lifestyle,678,2.1,24.32,4.23,0.6,17.7,6.51,0.3,79,0.07
2905, Emerging Dabblers ,Personal Finance,215,1.6,,1.29,0.5,1.5,8.32,1.06,41,0.13
2277,consistent volume builders,Travel,34857,3.5,40.7,5.11,24.3,7.6,2.1,,3059,32.16
303,Subscriber Giants,Gaming,2599722,6.4,35.07,5.91,13.9,7.7,3.91,4.57,144000,1973.39
2917,Emerging Dabblers,  Food & Cooking  ,706,0.4,20.41,4.34,0.9,8.8,4.82,1.67,69,0.35
3554,Emerging Dabblers,Personal Finance,1490,0.5,22.18,0.88,0.5,7.0,3.01,1.6,185,0.89
295,Subscriber Giants,Tech Deep-Dive Reviews,1379613,7.6,42.13,7.6,10.4,14.9,2.98,6.55,257386,5057.73
408,High-Retention Niche Specialists,Tech Deep-Dive Reviews,37442,3.3,59.55,5.51,4.7,17.9,1.18,1.08,5538,17.95
2677,Consistent Volume Builders,Cooking,50932,3.4,26.35,4.74,13.4,10.9,2.55,,9376,79.9
3956,Emerging Dabblers,Personal Finance,6321,1.8,18.09,1.02,1.9,5.5,2.27,2.67,451,3.62
566,High-Retention Niche Specialists,Food & Cooking,8000,4.3,53.54,5.08,6.0,11.6,1.74,1.27,430,1.64
2413,Consistent Volume Builders,Lifestyle,60623,2.1,41.19,,21.2,7.8,0.46,3.23,6199,60.14
2212,Consistent Volume Builders,Travel,43494,1.4,33.27,4.59,17.7,12.4,1.45,2.23,3201,21.42
3816,Emerging Dabblers,DIY & Craft Tutorials,1098,2.9,15.62,2.73,6.2,1.5,6.07,1.22,120,0.44
2008,Consistent Volume Builders,Lifestyle,77129,2.0,,3.4,13.7,9.2,2.53,2.76,6181,51.2
3843,Dabblers,Food & Cooking,1854,1.4,,3.94,2.5,9.8,4.64,2.22,287,1.91
1398,Viral Spike Chasers,Lifestyle,87627,0.7,25.28,9.02,4.6,6.5,3.86,1.86,12941,72.29
1935,Consistent Builders,Lifestyle,"25,136",2.4,35.36,5.48,18.8,7.4,0.2,2.74,3319,27.24
13,Subscriber Giants,Entertainment,1642395,5.9,46.89,5.89,13.1,18.0,2.84,2.69,137848,1113.96
2275,Consistent Volume Builders,Lifestyle,21138,3.3,32.16,5.61,17.6,8.8,1.97,2.39,1986,14.23
3173,Emerging Dabblers,DIY & Craft Tutorials,5931,0.2,18.88,3.62,1.6,2.4,3.59,1.04,1126,3.52
3286,Emerging Dabblers,Food & Cooking,181,1.2,18.59,2.58,1.2,19.4,7.63,2.53,16,0.12
1239,Viral Spike Chasers,LifeStyle,366446,3.3,24.46,8.18,10.3,6.9,5.58,0.87,62035,$162.28
3216,Emerging Dabblers,Education / Test Prep,436,1.2,14.06,2.99,4.7,7.7,3.74,1.96,83,0.49
747,High-Retention Niche Specialists,Personal Finance,100202,2.4,60.37,7.3,5.7,20.7,1.03,1.17,15117,52.88
2142,Consistent Volume Builders,Food & Cooking,20259,2.8,28.16,5.34,17.7,7.7,2.42,3.29,1208,11.91
574,High-Retention Niche Specialists,Personal Finance,20118,2.9,52.05,5.14,3.5,17.8,1.97,1.58,3394,16.13
3710,Emerging Dabblers,Education / Test Prep,2205,0.9,17.53,4.85,2.3,2.1,3.32,2.14,262,1.68
2307,Consistent Volume Builders,Lifestyle,48814,3.6,34.06,4.32,19.1,9.9,2.86,1.94,7031,$40.95
122,Subscriber Giants,  Crafts  ,1753028,5.3,30.46,7.12,13.2,17.8,1.47,5.07,137800,2096.82
2789,Dabblers,Tech Deep-Dive Reviews,1210,0.7,18.11,,1.6,17.8,2.75,1.82,198,$1.08
3802,Emerging Dabblers,Personal Finance,686,1.6,20.91,1.38,2.2,19.8,2.95,1.86,49,0.27
3445, Emerging Dabblers ,Gaming,1097,1.8,17.99,1.94,1.5,12.8,6.84,2.73,54,0.44
3629,Emerging Dabblers,Education / Test Prep,"3,746",0.4,14.68,3.67,0.5,16.4,6.41,2.6,534,4.17
67,Subscriber Giants,Gaming,1293566,4.3,45.92,6.45,10.8,16.3,0.2,,174744,1970.16
1525,Viral Spike Chasers,Lifestyle,48174,0.2,20.9,9.93,12.0,8.7,5.57,1.17,8515,29.87
1828,Consistent Volume Builders,Travel,202070,2.9,28.29,4.69,12.7,8.6,1.68,3.01,17619,159.12
1095,Viral Spike Chasers,Lifestyle,203156,2.9,23.18,8.82,5.4,7.0,4.17,1.73,30241,156.56
3994,new dabblers,Gaming,807,1.0,17.0,3.31,2.0,16.4,6.02,0.8,125,0.3
